mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
1.370409647623698,0.15672279328551625,0.03329571088155111,0.0007419718550100867,1.0,5.0,0.0,400,1,8,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.7586271348800262,0.7680578588538788,0.7583239805462028,0.7616696580933692,0.004518835200576947,19,0.11075559880281127,0.12932027762227413,0.12120910542616752,0.12042832728375097,0.007599080461837024,19
2.0307419300079346,0.09541250381930212,0.04326399167378744,0.005523192324139367,0.8,10.0,1.0,800,3,8,0.03,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.7629027359173852,0.7976782752902156,0.7562196034418256,0.7722668715498088,0.0181745361236528,10,0.1171155584712976,0.145376573804391,0.12071551862638696,0.1277358836340252,0.012560132444755205,17
0.5572648048400879,0.013319257885548717,0.024017175038655598,0.002332900560253687,1.0,1.0,1.0,400,5,5,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.7554379570570782,0.7874285977519808,0.7557987280209502,0.7662217609433363,0.014996221401705402,15,0.12589776058336083,0.14987797417179702,0.1263096623798773,0.13402846571167837,0.011208556392120633,12
0.33841530481974286,0.008620701036490997,0.018910328547159832,0.002508261781516893,0.8,5.0,1.0,200,3,5,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7598303777949114,0.7840081997420306,0.7541795267489713,0.766006034761971,0.012936807626891887,16,0.13483389559786202,0.14412867750417796,0.12482671824141231,0.13459643044781744,0.007881780683681425,9
0.16085640589396158,0.012499500806548788,0.016649643580118816,0.0021732522462201897,1.0,5.0,1.0,200,5,3,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7910913296418309,0.7954959001289847,0.7876215862326974,0.7914029386678377,0.003222217660052639,3,0.1497492780532463,0.15638476650879932,0.1458157968453678,0.15064994713580449,0.004361512240331408,4
0.7606194019317627,0.07352801512935109,0.028959274291992188,0.005523357812160164,0.8,1.0,1.0,800,5,4,0.03,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.7650288544660172,0.7842270130827345,0.7602062289562289,0.7698206988349935,0.010375318367979936,11,0.12952424498218387,0.14187753818224877,0.11879283805929938,0.130064873741244,0.009432039529637518,16
0.24918405214945474,0.01976068665412326,0.01830466588338216,0.0033055415784207765,1.0,1.0,1.0,400,3,3,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7661035957103806,0.7741846323935876,0.7654788627010849,0.7685890302683509,0.003964899762599299,13,0.1335384947315584,0.13903658591028678,0.12492869568463376,0.13250125877549299,0.005806033383540793,14
0.8936169942220052,0.1317020517378613,0.026218334833780926,0.004128562933342147,0.8,5.0,0.0,400,3,8,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7401813041751361,0.7722268288188685,0.7400626636737749,0.7508235988892599,0.015134446525656037,21,0.10889276795342115,0.1329302361355053,0.10577749637787721,0.11586683348893456,0.012132491133497585,21
0.5431888103485107,0.056894312363549124,0.02355170249938965,0.000459539921058779,0.8,10.0,1.0,200,3,8,0.05,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.7689423144319059,0.8090220195319697,0.7726571268237935,0.7835404869292231,0.018081875559343256,4,0.1315376946241689,0.15567550207449754,0.12339665813028614,0.13686995160965085,0.013706583941379028,7
0.5985243320465088,0.055586051831306715,0.0172116756439209,0.0004213971328840175,0.8,10.0,0.0,200,1,8,0.05,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.7698651900656528,0.8093214483139857,0.7703423120089787,0.7831763167962057,0.018488425891148012,5,0.12217696344311997,0.15329218934019886,0.12740264289446632,0.13429059855926173,0.013604466682838705,11
