mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.13703544934590658,0.011288659589799011,0.013601223627726236,0.0039635836064390115,1.0,1.0,0.1,400,3,2,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 2, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.916366234520308,0.9016759793166885,0.9027300899313236,0.9069241012561067,0.0066904507935401725,23,0.8894210997367518,0.8713322075487254,0.8658391274154598,0.875530811566979,0.010074673242579357,23
1.715365727742513,0.04533235470330032,0.05493839581807455,0.009311890215334219,1.0,5.0,1.0,800,5,8,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.9765436858086562,0.9706897116303439,0.9762957582541237,0.9745097185643746,0.0027030484950769018,3,0.9660228380951547,0.9555880122717553,0.9702751072958627,0.963961985887591,0.006170522610382149,4
0.2742283344268799,0.0022733808827000317,0.011749188105265299,0.0005784440377974953,0.8,10.0,0.1,200,3,6,0.1,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.9670488401534404,0.9575861134843402,0.9633624372251974,0.962665796954326,0.003894421630467087,11,0.9519254443062539,0.9388046370564374,0.9534490088522412,0.9480596967383108,0.006573807091669536,11
0.19919554392496744,0.025185594766366337,0.011861085891723633,0.0004730114451658764,1.0,1.0,0.1,400,1,3,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.9384069481329183,0.929325172733037,0.9277700544470013,0.9318340584376522,0.0046908959649155525,21,0.9167599136716937,0.9080870795683089,0.9037695090824923,0.9095388341074983,0.005401749486930391,21
1.2416754563649495,0.07412175739179304,0.023184458414713543,0.00043289296358349114,1.0,5.0,0.0,400,1,8,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.9759422266007977,0.9712678203040577,0.9758141002551179,0.9743413823866577,0.0021739659606062594,4,0.9669013885897786,0.9576740343878283,0.9698729114719442,0.9648161114831838,0.0051938704891316394,2
1.7473818461100261,0.12840594883597375,0.05338946978251139,0.005211817321449411,0.8,10.0,1.0,800,3,8,0.03,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.9736654863550263,0.967361567978376,0.9733849721513561,0.9714706754949195,0.002907833728797724,6,0.9618635832017451,0.951394558579986,0.9667154140545624,0.9599911852787645,0.006393306844124878,6
0.4605882167816162,0.04742445175867056,0.020734866460164387,0.003922312274253269,1.0,1.0,1.0,400,5,5,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.9611115870432242,0.9525807997666131,0.960867520235292,0.9581866356817098,0.00396517669904079,14,0.942865649269839,0.9342193062401747,0.9425931740287244,0.9398927098462461,0.004013244078239997,15
0.3083356221516927,0.021389924645880968,0.012675841649373373,0.002490179330285393,0.8,5.0,1.0,200,3,5,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9624751325470935,0.955242123939117,0.9606731304495376,0.9594634623119161,0.003074256130421161,12,0.944340586808552,0.9399662431677641,0.9477369240693602,0.944014584681892,0.0031807314104932427,13
0.1254152456919352,0.022892122807482648,0.008156061172485352,0.00017666489593387764,1.0,5.0,1.0,200,5,3,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9342160684200006,0.9216752053297929,0.9265584672677966,0.9274832470058634,0.0051613773959275555,22,0.9124642588725134,0.8967133041137233,0.9009261546942265,0.9033679058934877,0.006658065567048886,22
0.6344358921051025,0.019019532408364473,0.03022909164428711,0.007626474584170016,0.8,1.0,1.0,800,5,4,0.03,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.9608795701381155,0.9516412987500112,0.9578611765196192,0.9567940151359154,0.0038462570224586036,15,0.9448936508670884,0.9341540715987487,0.9440064346140721,0.9410180523599698,0.004867063597126653,14
0.2196826140085856,0.008091268441325218,0.012433131535847982,0.00043796034295849807,1.0,1.0,1.0,400,3,3,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9559530778529751,0.947373058706906,0.9496911494598465,0.9510057620065758,0.0036240250870858922,17,0.9385617852902847,0.9309084591958686,0.9264139862573203,0.9319614102478245,0.005014896793533163,17
0.8985312779744467,0.05285701154439154,0.027591784795125324,0.0026882528969715412,0.8,5.0,0.0,400,3,8,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9782189668465691,0.9730729958948926,0.9776252295913052,0.976305730777589,0.002298704286973187,1,0.9678516376363661,0.9582603956468094,0.9705396951745411,0.9655505761525722,0.005270449834507326,1
0.4916638533274333,0.03553314246203328,0.016463597615559895,0.0015794908992118888,0.8,10.0,1.0,200,3,8,0.05,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.9636750763871043,0.9516579692369977,0.9621663297839089,0.9591664584693369,0.005344912658611549,13,0.9486948550249922,0.9327511473617374,0.9516603402472084,0.9443687808779794,0.008303637036025303,12
0.7039271195729574,0.024971667486226888,0.017295281092325848,0.0034872518904565542,0.8,10.0,0.0,200,1,8,0.05,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.9683064907621577,0.9593775954608647,0.9674723076419299,0.9650521312883175,0.004026928772840999,10,0.9553386153450806,0.94306270571577,0.9582569366623741,0.9522194192410748,0.0065834743495168085,10
